tag,del,scode,sampname,date,site_name,habitat,microhab,majorhab,management,plotnum,recnum,voucher,abunc,abun,common,xspecies,dups,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,rank2,sp3,author3,id,xspcode,xxtaxstat,sptempid,species,treetaxa,xxfamily,star,synstar,xstar,detstatus,synspnum
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2727,0,"",1,"??????","Lindera glauca (Sieb. & Zucc.) Blume","",10280,10280,"Lauraceae","Lindera","glauca","(Sieb. & Zucc.) Blume","","","","","","",2726,122,"No st",10280,"Lindera glauca (Siebold et Zucc.) Blume","Lindera glauca","LAURACEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2728,0,"",1,"????","Kalopanax pictus (Thunb.) Nakai","",9343,3230,"","","septemlobus","(Thunb.) Nakai","","","","","","",2727,31,"No st",9343,"Kalopanax septemlobus (Thunb.) Koidz.","Kalopanax pictus","ARALIACEAE","GN","syn","syn","",9343,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2729,0,"",1,"????","Morus australis Poiret","",9799,9799,"Moraceae","Morus","australis","Poiret","","","","","","",2728,131,"No st",9799,"Morus australis Poir. in Lam.","Morus australis","MORACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2730,0,"",1,"???????","Callicarpa japonica Thunb.","",4907,4907,"Verbenaceae","Callicarpa","japonica","Thunb.","","","","","","",2729,276,"No st",4907,"Callicarpa japonica Thunb.","Callicarpa japonica","LABIATAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2731,0,"",1,"???","Angelica decursiva (Miq.) Franch. & Savat.","",5794,5794,"Umbelliferae","Angelica","decursiva","(Miq.) Franch. & Savat.","","","","","","",2730,11,"No st",5794,"Angelica decursiva (Miq.) Franch. et Sav.","Angelica decursiva","Apiaceae","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2732,0,"",1,"?????","Lactuca raddeana Maxim. var. elata (Hemsl.) Kitam.","",94,94,"Asteraceae","Lactuca","raddeana","Maxim.","var.","elata","(Hemsl.) Kitam.","","","",2731,50,"No st",94,"Lactuca raddeana Maxim. var. elata Hemsl.","Lactuca raddeana var. elata","Asteraceae","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2733,0,"",1,"??????","Viola hondoensis W. Becker & H. Boiss.","",5599,5599,"Violaceae","Viola","hondoensis","W. Becker & H. Boiss.","","","","","","",2732,232,"No st",5599,"Viola hondoensis W. Becker et H. Boissieu","Viola hondoensis","VIOLACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2734,0,"",1,"????","Aralia elata (Miq.) Seemann","",5738,5738,"Araliaceae","Aralia","elata","(Miq.) Seemann","","","","","","",2733,25,"No st",5738,"Aralia elata (Miq.) Seem.","Aralia elata","ARALIACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2735,0,"",1,"???????","Celastrus orbiculatus Thunb.","",3188,3188,"Celastraceae","Celastrus","orbiculatus","Thunb.","","","","","","",2734,286,"No st",3188,"Celastrus orbiculatus Thunb.","Celastrus orbiculatus","CELASTRACEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2736,0,"",1,"??????","Paederia scandens (Lour.) Merr.","",7698,4835,"","","foetida","(Lour.) Merr.","","","","","","",2735,386,"No st",7698,"Paederia foetida L.","Paederia scandens","RUBIACEAE","GN","syn","syn","",7698,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2737,0,"",1,"????","Euonymus alatus (Thunb.) Sieb. form. striatus (Thunb.) Makino","",3186,3186,"Celastraceae","Euonymus","alatus","(Thunb.) Sieb. form. striatus (Thunb.) Makino","","","","","","",2736,318,"No st",3186,"Euonymus alatus (Thunb.) Sieb.","Euonymus alatus","CELASTRACEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2738,0,"",1,"?????","Eleutherococcus japonicus (Franch. & Sav.) Nakai","",9313,755,"","","spinosus","(Franch. & Sav.) Nakai","var.","japonicus","","","","",2737,314,"No st",9313,"Eleutherococcus spinosus (L. f.) S. Y. Hu var. japonicus Franch. et Sav.","Eleutherococcus japonicus","","BU","syn","syn","",9313,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2739,0,"",1,"????","Disporum smilacinum A. Gray","",29829,29829,"Convallariaceae","Disporum","smilacinum","A. Gray","","","","","","",2738,306,"No st",29829,"Disporum smilacinum A. Gray","Disporum smilacinum","CONVALLARIACEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2740,0,"",1,"???","Celtis sinensis Persoon var. japonica (Planch.) Nakai","",12493,9767,"","","sinensis","Persoon","","","(Planch.) Nakai","","","",2739,287,"No st",12493,"Celtis sinensis Pers.","Celtis sinensis var. japonica","ULMACEAE","GN","","GN","",12493,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2741,0,"",1,"????","Rosa multiflora Thunb.","",29814,11463,"Rosaceae","Rosa","multiflora","Thunb.","","","","","","",2740,187,"No st",11463,"Rosa multiflora Thunb. [1]","Rosa multiflora","ROSACEAE","","","BU","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2742,0,"",1,"???","Akebia quinata (Thunb.) Decne.","",10579,10579,"Lardizabalaceae","Akebia","quinata","(Thunb.) Decne.","","","","","","",2741,249,"No st",10579,"Akebia quinata (Houtt.) Decne.","Akebia quinata","LARDIZABALACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2743,0,"",1,"??????","Eupatorium chinense L.","",29804,29804,"Asteraceae","Eupatorium","chinense","L.","","","","","","",2742,44,"No st",29804,"Eupatorium chinense L.","Eupatorium chinense","Asteraceae","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2744,0,"",1,"????","Aphananthe aspera (Thunb.) Planch.","",9765,9765,"Ulmaceae","Aphananthe","aspera","(Thunb.) Planch.","","","","","","",2743,257,"No st",9765,"Aphananthe aspera (Thunb.) Planch.","Aphananthe aspera","ULMACEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2745,0,"",1,"???","Rhus javanica L. var. roxburghii (DC.) Rehd. & Wils.","",2113,5372,"","","javanica","L.","","","(DC.) Rehd. & Wils.","","","",2744,6,"No st",2113,"Rhus javanica L.","Rhus javanica var. roxburghii","ANACARDIACEAE","GN","GN","GN","",2113,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2746,0,"",1,"????","Chaenomeles japonica (Thunb.) Lindl. ex Sprach","",11308,11308,"Rosaceae","Chaenomeles","japonica","(Thunb.) Lindl. ex Sprach","","","","","","",2745,178,"No st",11308,"Chaenomeles japonica (Thunb.) Lindl. ex Spach","Chaenomeles japonica","ROSACEAE","BU","BU","BU","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2747,0,"",1,"??????","Mallotus japonicus (Thunb. ex Murr.) Muell.-Arg.","",5295,5295,"Euphorbiaceae","Mallotus","japonicus","(Thunb. ex Murr.) Muell.-Arg.","","","","","","",2746,368,"No st",5295,"Mallotus japonicus (Thunb. ex L. f.) M{uu}ll. Arg.","Mallotus japonicus","EUPHORBIACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2748,0,"",1,"????","Viburnum dilatatum Thunb. ex Murr.","",5219,5219,"Caprifoliaceae","Viburnum","dilatatum","Thunb. ex Murr.","","","","","","",2747,441,"No st",5219,"Viburnum dilatatum Thunb. ex Murray","Viburnum dilatatum","CAPRIFOLIACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2749,0,"",1,"?????","Dioscorea tokoro Makino","",26470,26470,"Dioscoreaceae","Dioscorea","tokoro","Makino","","","","","","",2748,79,"No st",26470,"Dioscorea tokoro Makino ex Miyabe","Dioscorea tokoro","DIOSCOREACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2750,0,"",1,"??","Castanea crenata Sieb. & Zucc.","",9752,9752,"Fagaceae","Castanea","crenata","Sieb. & Zucc.","","","","","","",2749,105,"No st",9752,"Castanea crenata Siebold et Zucc","Castanea crenata","FAGACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2751,0,"",1,"???","Clerodendrum trichotomum Thunb.","",4891,4891,"Verbenaceae","Clerodendrum","trichotomum","Thunb.","","","","","","",2750,291,"No st",4891,"Clerodendrum trichotomum Thunb.","Clerodendrum trichotomum","LABIATAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2752,0,"",1,"???????","Cocculus trilobus (Thunb.) DC.","",10592,10592,"Menispermaceae","Cocculus","trilobus","(Thunb.) DC.","","","","","","",2751,293,"No st",10592,"Cocculus trilobus (Thunb.) DC.","Cocculus trilobus","MENISPERMACEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2753,0,"",1,"??????","Paederia scandens (Lour.) Merr.","",7698,4835,"","","foetida","(Lour.) Merr.","","","","","","",2752,386,"No st",7698,"Paederia foetida L.","Paederia scandens","RUBIACEAE","GN","syn","syn","",7698,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2754,0,"",1,"??","Pueraria lobata (Willd.) Ohwi","",11792,11792,"Leguminosae-p.","Pueraria","lobata","(Willd.) Ohwi","","","","","","",2753,100,"No st",11792,"Pueraria lobata (Willd.) Ohwi","Pueraria lobata","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2755,0,"",1,"?????","Ligustrum obtusifolium Sieb. & Zucc.","",4645,4645,"Oleaceae","Ligustrum","obtusifolium","Sieb. & Zucc.","","","","","","",2754,135,"No st",4645,"Ligustrum obtusifolium Sieb. et Zucc.","Ligustrum obtusifolium","OLEACEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2756,0,"",1,"?????","Prunus jamasakura Sieb. ex Koidz.","",16825,11370,"","","jamasakura","Sieb. ex Koidz.","var.","jamasakura","","","","",2755,-999,"NEW!",16825,"Cerasus jamasakura (Siebold ex Koidz.) H.Ohba var. jamasakura","Prunus jamasakura","ROSACEAE","BU","","BU","",16825,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2757,0,"",1,"????","Ampelopsis brevipedunculata (Maxim.) Trautv. var. heterophylla (Thunb.) Hara","",29793,29793,"Vitaceae","Ampelopsis","brevipedunculata","(Maxim.) Trautv.","var.","heterophylla","(Thunb.) Hara","","","",2756,253,"No st",29793,"Ampelopsis brevipedunculata (Maxim.) Trautv. var. heterophylla (Thunb.) Hara","Ampelopsis brevipedunculata var. heterophylla","VITACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2758,0,"",1,"????","Liriope platyphylla Wang & Tang","",29799,29799,"Convallariaceae","Liriope","platyphylla","Wang & Tang","","","","","","",2757,356,"No st",29799,"Liriope platyphylla Wang & Tang","Liriope platyphylla","CONVALLARIACEAE","","","syn","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2759,0,"",1,"??????","Rubus palmatus Thunb. var. coptophyllus A. Gray","",16997,11415,"","","palmatus","Thunb.","","","A. Gray","","","",2758,191,"No st",16997,"Rubus palmatus Thunb.","Rubus palmatus var. coptophyllus","ROSACEAE","GN","","GD","",16997,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2760,0,"",1,"?????","Polygonatum odoratum (Mill.) Druce var. pluriflorum (Miq.) Ohwi","",29830,29830,"Convallariaceae","Polygonatum","odoratum","(Mill.) Druce","var.","pluriflorum","(Miq.) Ohwi","","","",2759,400,"No st",29830,"Polygonatum odoratum (Mill.) Druce var. pluriflorum (Miq.) Ohwi","Polygonatum odoratum var. pluriflorum","CONVALLARIACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2761,0,"",1,"???????","Viola grypoceras A. Gray","",3208,3208,"Violaceae","Viola","grypoceras","A. Gray","","","","","","",2760,231,"No st",3208,"Viola grypoceras A. Gray","Viola grypoceras","VIOLACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2762,0,"",1,"?????","Oplismenus undulatifolius (Arduino) Roem. & Schult.","",29551,29551,"Gramineae","Oplismenus","undulatifolius","(Arduino) Roem. & Schult.","","","","","","",2761,382,"No st",29551,"Oplismenus undulatifolius (Ard.) Roemer & Schultes","Oplismenus undulatifolius","POACEAE","?","?","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2763,0,"",1,"????","Sambucus racemosa L. subsp. sieboldiana (Miq.) Hara","",585,585,"Caprifoliaceae","Sambucus","racemosa","L.","subsp.","sieboldiana","(Miq.) Hara","","","",2762,409,"No st",585,"Sambucus racemosa L. subsp. sieboldiana Miq.","Sambucus racemosa ssp. sieboldiana","CAPRIFOLIACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2764,0,"",1,"???????","Rubus parvifolius L.","",11435,11435,"Rosaceae","Rubus","parvifolius","L.","","","","","","",2763,192,"No st",11435,"Rubus parvifolius L.","Rubus parvifolius","ROSACEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2765,0,"",1,"????","Vitis thunbergii Sieb. & Zucc.","",8742,5488,"","","tricuspidata","Sieb. & Zucc.","","","","","","",2764,240,"No st",8742,"Parthenocissus tricuspidata (Sieb. et Zucc.) Planch.","Vitis thunbergii","VITACEAE","GN","syn","syn","",8742,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2766,0,"",1,"?????","Achyranthes bidentata Blume var. japonica Miq.","",29819,29819,"Amaranthaceae","Achyranthes","bidentata","Blume","var.","japonica","Miq.","","","",2765,3,"No st",29819,"Achyranthes bidentata Blume var. japonica Miq.","Achyranthes bidentata var. japonica","AMARANTHACEAE","BU","BU","BU","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2767,0,"",1,"????","Ampelopsis brevipedunculata (Maxim.) Trautv. var. heterophylla (Thunb.) Hara","",29793,29793,"Vitaceae","Ampelopsis","brevipedunculata","(Maxim.) Trautv.","var.","heterophylla","(Thunb.) Hara","","","",2766,253,"No st",29793,"Ampelopsis brevipedunculata (Maxim.) Trautv. var. heterophylla (Thunb.) Hara","Ampelopsis brevipedunculata var. heterophylla","VITACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2768,0,"",1,"???","Magnolia praecoccisima Koidz.","",29791,29791,"MAGNOLIACEAE","Magnolia","praecoccisima","Koidz.","","","","","","",2767,127,"No st",29791,"Magnolia praecoccisima Koidz.","Magnolia praecoccisima","MAGNOLIACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2769,0,"",1,"????????","Salvia japonica Thunb.","",4986,4986,"Labiatae","Salvia","japonica","Thunb.","","","","","","",2768,119,"No st",4986,"Salvia japonica Thunb.","Salvia japonica","LABIATAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2770,0,"",1,"?????","Potentilla fragarioides L. var. major Maxim.","",17648,11551,"","","sprengeliana","L.","","","Maxim.","","","",2769,181,"No st",17648,"Potentilla sprengeliana Lehm.","Potentilla fragarioides var. major","ROSACEAE","GN","","GN","",17648,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2771,0,"",1,"?????","Arisaema serratum (Thunb.) Schott","",24300,24300,"Araceae","Arisaema","serratum","(Thunb.) Schott","","","","","","",2770,18,"No st",24300,"Arisaema serratum (Thunb.) Schott","Arisaema serratum","ARACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2772,0,"",1,"??????","Thalictrum minus L. var. hypoleucum (Sieb. & Zucc.) Miq.","",10543,10543,"Ranunculaceae","Thalictrum","minus","L.","var.","hypoleucum","(Sieb. & Zucc.) Miq.","","","",2771,176,"No st",10543,"Thalictrum minus L. var. hypoleucum (Siebold et Zucc.) Miq.","Thalictrum minus var. hypoleucum","RANUNCULACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2773,0,"",1,"????","Albizia julibrissin Durazz.","",11594,11594,"Leguminosae-m.","Albizia","julibrissin","Durazz.","","","","","","",2772,92,"No st",11594,"Albizia julibrissin Durazz.","Albizia julibrissin","LEGUMINOSAE-MIMOSOIDEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2774,0,"",1,"???????","Prunus grayana Maxim.","",16635,11327,"","","grayana","Maxim.","","","","","","",2773,-999,"NEW!",16635,"Padus grayana (Maxim.) C.K.Schneid.","Prunus grayana","ROSACEAE","GN","","GN","",16635,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2775,0,"",1,"????","Euonymus alatus (Thunb.) Sieb.","",3186,3186,"Celastraceae","Euonymus","alatus","(Thunb.) Sieb.","","","","","","",2774,318,"No st",3186,"Euonymus alatus (Thunb.) Sieb.","Euonymus alatus","CELASTRACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2776,0,"",1,"????","Cephalanthera erecta (Thunb.) Blume","",27255,27255,"Orchidaceae","Cephalanthera","erecta","(Thunb.) Blume","","","","","","",2775,140,"No st",27255,"Cephalanthera erecta (Thunb.) Blume","Cephalanthera erecta","ORCHIDACEAE","GN","GN","GN","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2777,0,"",1,"?????","Rabdosia inflexa (Thunb.) Hara","",7911,4996,"","","inflexus","(Thunb.) Hara","","","","","","",2776,405,"No st",7911,"Isodon inflexus (Thunb.) Kudo","Rabdosia inflexa","LABIATAE","GN","syn","syn","",7911,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2778,0,"",1,"???","Euonymus sieboldianus Blume","",3187,3187,"Celastraceae","Euonymus","sieboldianus","Blume","","","","","","",2777,322,"No st",3187,"Euonymus sieboldianus Blume","Euonymus sieboldianus","CELASTRACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2779,0,"",1,"??????","Aster scaber Thunb.","",4175,4175,"Asteraceae","Aster","scaber","Thunb.","","","","","","",2778,36,"No st",4175,"Aster scaber Thunb.","Aster scaber","Asteraceae","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2780,0,"",1,"???","Stachyurus praecox Sieb. & Zucc.","",3210,3210,"Stachyuraceae","Stachyurus","praecox","Sieb. & Zucc.","","","","","","",2779,417,"No st",3210,"Stachyurus praecox Sieb. et Zucc.","Stachyurus praecox","STACHYURACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2781,0,"",1,"???????","Disporum sessile Don","",29800,29800,"Convallariaceae","Disporum","sessile","Don","","","","","","",2780,305,"No st",29800,"Disporum sessile Don","Disporum sessile","CONVALLARIACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2782,0,"",1,"?????????","Phytolacca americana L.","",10043,10043,"Phytolaccaceae","Phytolacca","americana","L.","","","","","","",2781,150,"No st",10043,"Phytolacca americana L.","Phytolacca americana","PHYTOLACCACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2783,0,"",1,"???","Rubia argyi (Le'v.) Hara","",4839,4839,"Rubiaceae","Rubia","argyi","(Le'v.) Hara","","","","","","",2782,198,"No st",4839,"Rubia argyi (L{e'}v. et Van.) Hara ex Lauener","Rubia argyi","RUBIACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2784,0,"",1,"??????","Codonopsis lanceolata (Sieb. & Zucc.) Trautv.","",5200,5200,"Campanulaceae","Codonopsis","lanceolata","(Sieb. & Zucc.) Trautv.","","","","","","",2783,294,"No st",5200,"Codonopsis lanceolata (Sieb. et Zucc.) Trautv.","Codonopsis lanceolata","CAMPANULACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2785,0,"",1,"??????","Hosta albo-marginata (Hooker) Ohwi","",29798,29798,"Hostaceae","Hosta","albomarginata","(Hooker) Ohwi","","","","","","",2784,334,"No st",29798,"Hosta albomarginata (Hooker) Ohwi","Hosta albo-marginata","HOSTACEAE","","","bu","",0,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2786,0,"",1,"????","Corylus heterophylla Fischer ex Vessel var. thunbergii Blume","",29861,9705,"","","heterophylla","Fischer ex Vessel","","","Blume","","","",2785,296,"No st",12132,"Corylus heterophylla Fisch. ex Trautv","Corylus heterophylla var. thunbergii","CORYLACEAE","GN","","gn","",12132,
"S"," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2787,0,"",1,"?????","Eleutherococcus japonicus (Franch. & Sav.) Nakai","",9313,755,"","","spinosus","(Franch. & Sav.) Nakai","var.","japonicus","","","","",2786,314,"No st",9313,"Eleutherococcus spinosus (L. f.) S. Y. Hu var. japonicus Franch. et Sav.","Eleutherococcus japonicus","","BU","syn","syn","",9313,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2788,0,"",1,"??????","Akebia trifoliata (Thunb.) Koidz.","",10580,10580,"Lardizabalaceae","Akebia","trifoliata","(Thunb.) Koidz.","","","","","","",2787,250,"No st",10580,"Akebia trifoliata (Thunb.) Koidz.","Akebia trifoliata","LARDIZABALACEAE","GN","GN","GN","",0,
