tag,del,scode,sampname,date,voucher,localname,hatusimasp,abun,treecount,hatufam,id,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,detstatus,xxfamily,star,synstar,xstar,sptempid,species,common,treetaxa,oldspnov,synspnum
" "," ",4019,"Urasoe",01/07/2010,"","ÉIÉIÉÄÉâÉTÉLÉVÉLÉu","Callicarpa japonica Thunb. var. luxurians Rehd.",1,0,"Verbenaceae",1526,458,458,"Verbenaceae","Callicarpa","japonica","Thunb.","var.","luxurians","Rehd.","","LABIATAE","BU","BU","BU",458,"Callicarpa japonica Thunb. var. luxurians","","Callicarpa japonica var. luxurians","Callicarpa japonica Thunb. var. luxurians Rehd.",0,
" "," ",4019,"Urasoe",01/07/2010,"F655","ÉCÉkÉzÉEÉYÉL","Solanum nigrum L.",1,0,"Solanaceae",1527,4752,4752,"Solanaceae","Solanum","nigrum","L.","","","","","SOLANACEAE","GN","GN","GN",4752,"Solanum nigrum L.","","Solanum nigrum","Solanum nigrum L.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉqÉâÉ~ÉåÉÇÉì","Citrus depressa Hayata",1,0,"Rutaceae",1528,5351,5351,"Rutaceae","Citrus","depressa","Hayata","","","","","RUTACEAE","GD","GD","GD",5351,"Citrus depressa Hayata","","Citrus depressa","Citrus depressa Hayata",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉgÉxÉâ","Pittosporum tobira (Thunb.) Dryand ex Aiton",1,0,"Pittosporaceae",1529,11238,11238,"Pittosporaceae","Pittosporum","tobira","(Thunb.) Dryand ex Aiton","","","","","PITTOSPORACEAE","GN","GN","GN",11238,"Pittosporum tobira (Thunb.) W.T.Aiton","","Pittosporum tobira","Pittosporum tobira (Thunb.) Dryand ex Aiton",0,
" "," ",4019,"Urasoe",01/07/2010,"F656","ÉIÉKÉTÉèÉâÉXÉYÉÅÉmÉqÉG","Paspalum conjugatum Bergius",1,0,"Gramineae",1530,29756,29756,"Gramineae","Paspalum","conjugatum","Bergius","","","","","Gramineae","GN/","GN/","GN",29756,"Paspalum conjugatum Berg.","","Paspalum conjugatum","Paspalum conjugatum Bergius",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉIÉLÉiÉèÉTÉãÉgÉäÉCÉoÉâ","Smilax china L. var. kuru Sakaguchi ex Yamamoto",1,0,"Liliaceae",1531,29919,29919,"Smilacaceae","Smilax","china","L.","var.","kuru","Sakaguchi ex Yamamoto","","SMILACACEAE","syn","syn","GD",29919,"Alnaster china L. var. kuru Sakaguchi ex Yamam.","","Smilax china var. kuru","Smilax china L. var. kuru Sakaguchi ex Yamamoto",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉIÉjÉ^ÉrÉâÉR","Youngia japonica (L.) DC.",1,0,"Compositae",1532,4062,4062,"Asteraceae","Youngia","japonica","(L.) DC.","","","","","Asteraceae","GN","GN","GN",4062,"Youngia japonica (L.) DC.","","Youngia japonica","Youngia japonica (L.) DC.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉIÉIÉoÉR","Plantago asiatica L.",1,0,"Plantaginaceae",1533,5144,5144,"Plantaginaceae","Plantago","asiatica","L.","","","","","PLANTAGINACEAE","GN","GN","GN",5144,"Plantago asiatica L.","","Plantago asiatica","Plantago asiatica L.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉnÉCÉAÉèÉÜÉLÉZÉìÉ_ÉìÉOÉT","Bidens pilosa L.f. decumbens Sherff",1,0,"Compositae",1534,3144,3144,"Asteraceae","Bidens","pilosa","L.f. decumbens Sherff","","","","","Asteraceae","GN","GN","GN",3144,"Bidens pilosa L.","","Bidens pilosa","Bidens pilosa L.f. decumbens Sherff",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉzÉ\ÉoÉÄÉNÉCÉkÉrÉè","Ficus ampelas Burm. f.",1,0,"Moraceae",1535,9787,9787,"Moraceae","Ficus","ampelas","Burm. f.","","","","","MORACEAE","GN","GN","?",9787,"Ficus ampelas Burm.f.","","Ficus ampelas","Ficus ampelas Burm. f.",0,
" "," ",4019,"Urasoe",01/07/2010,"","É^É`ÉXÉYÉÅÉmÉqÉG","Paspalum urvillei Steud.",1,0,"Gramineae",1536,29758,29758,"Gramineae","Paspalum","urvillei","Steud.","","","","","Gramineae","?","?","GN",29758,"Paspalum urvillei Steud.","","Paspalum urvillei","Paspalum urvillei Steud.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉÑÉuÉâÉì","Liriope muscari (Decne.) L. H. Bailey",1,0,"Liliaceae",1537,29985,29985,"Convallariaceae","Liriope","muscari","(Decne.) L. H. Bailey","","","","","CONVALLARIACEAE","GN","GN","GN",29985,"Liriope muscari (Decne.) L. H. Bailey","","Liriope muscari","Liriope muscari (Decne.) L. H. Bailey",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉXÉXÉL","Miscanthus sinensis Anderss.",1,0,"Gramineae",1538,29542,29542,"Gramineae","Miscanthus","sinensis","Anderss.","","","","","Gramineae","?","?","GN",29542,"Miscanthus sinensis Anderss.","","Miscanthus sinensis","Miscanthus sinensis Anderss.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉÑÉiÉMÉoÉãÉCÉâÉ\ÉE","Ruellia brittoniana Leonard",1,0,"Acanthaceae",1539,30004,30004,"Acanthaceae","Ruellia","brittoniana","Leonard","","","","","ACANTHACEAE","GN","GN","GN",30004,"Ruellia brittoniana Leonard","","Ruellia brittoniana","Ruellia brittoniana Leonard",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉVÉçÉcÉÅÉNÉT","Trifolium repens L.",1,0,"Leguminosae",1540,11673,11673,"Leguminosae-p.","Trifolium","repens","L.","","","","","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN",11673,"Trifolium repens L.","","Trifolium repens","Trifolium repens L.",0,
" "," ",4019,"Urasoe",01/07/2010,"F657","ÉAÉJÉTÉìÉS","Pachystachys coccinea (Aubl.) Nees",1,0,"Acanthaceae",1541,30005,30005,"","Pachystachys","coccinea","(Aubl.) Nees","","","","","ACANTHACEAE","GN","GN","GN",30005,"Pachystachys coccinea (Aubl.) Nees","","Pachystachys coccinea","Pachystachys coccinea (Aubl.) Nees",0,
" "," ",4019,"Urasoe",01/07/2010,"F658","ÉVÉáÉEÉçÉEÉNÉTÉM","Clerodendrum trichotomum Thunb. var. esculentum Makino",1,0,"Verbenaceae",1542,29928,29928,"Verbenaceae","Clerodendrum","trichotomum","Thunb.","var.","esculentum","Makino","","LABIATAE","syn","syn","syn",29928,"Alnaster trichotomum Thunb. var. esculentum Makino","","Clerodendrum trichotomum var. esculentum","Clerodendrum trichotomum Thunb. var. esculentum Makino",0,
"S"," ",4019,"Urasoe",01/07/2010,"F659","ÉäÉÖÉEÉLÉÖÉEÉnÉìÉQ","Typhonium divaricatum (L.) Decne.",1,0,"Araceae",1543,24809,24807,"Araceae","Typhonium","roxburghii","(L.) Decne.","","","","","ARACEAE","GN","","GN",24809,"Typhonium roxburghii Schott","","Typhonium divaricatum","Typhonium divaricatum (L.) Decne.",24809,
" "," ",4019,"Urasoe",01/07/2010,"","ÉMÉìÉlÉÄ","Leucaena leucocephala (Lam.) de Wit",1,0,"Leguminosae",1544,29959,11592,"Leguminosae-m.","Leucaena","leucocephala","(Lam.) de Wit","","","","","LEGUMINOSAE-MIMOSOIDEAE","GN","GN","GN",11592,"Leucaena leucocephala (Lam.) de Wit","","Leucaena leucocephala","Leucaena leucocephala (Lam.) de Wit",0,
" "," ",4019,"Urasoe",01/07/2010,"F660","ÉÅÉWÉçÉzÉEÉYÉL","Lycianthes biflorum (Lour.) Bitt.",1,0,"Solanaceae",1545,30006,30006,"Solanaceae","Lycianthes","biflorum","(Lour.) Bitt.","","","","","SOLANACEAE","GN","GN","GN",30006,"Lycianthes biflorum (Lour.) Bitt.","","Lycianthes biflorum","Lycianthes biflorum (Lour.) Bitt.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉAÉJÉM","Bischofia javanica Bl.",1,15,"Euphorbiaceae",1546,5267,5267,"Euphorbiaceae","Bischofia","javanica","Bl.","","","","","EUPHORBIACEAE","GN","GN","GN",5267,"Bischofia javanica Blume","","Bischofia javanica","Bischofia javanica Bl.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉnÉhÉmÉL","Oreocnide pedunculata (Shirai) Masam.",1,1,"Urticaceae",1547,29957,9875,"Urticaceae","Oreocnide","pedunculata","(Shirai) Masam.","","","","","URTICACEAE","GN","GN","GD",9875,"Oreocnide pedunculata (Shirai) Masam.","","Oreocnide pedunculata","Oreocnide pedunculata (Shirai) Masam.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉQÉbÉgÉE","Alpinia zerumbet (Pers.) Burtt & Smith",1,1,"Zingiberaceae",1548,26744,26744,"Zingiberaceae","Alpinia","zerumbet","(Pers.) Burtt & Smith","","","","","ZINGIBERACEAE","GN","GN","GN",26744,"Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.","","Alpinia zerumbet","Alpinia zerumbet (Pers.) Burtt & Smith",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉiÉìÉLÉìÉnÉ[","Sapium sebiferum (L.) Roxb.",1,10,"Euphorbiaceae",1549,5302,5302,"Euphorbiaceae","Sapium","sebiferum","(L.) Roxb.","","","","","EUPHORBIACEAE","GN","GN","GN",5302,"Sapium sebiferum (L.) Roxb.","","Sapium sebiferum","Sapium sebiferum (L.) Roxb.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉnÉ}ÉCÉkÉrÉè","Ficus virgata Reinw. ex Bl.",1,4,"Moraceae",1550,9786,9786,"Moraceae","Ficus","virgata","Reinw. ex Bl.","","","","","MORACEAE","GN","GN","BU",9786,"Ficus virgata Reinw. ex Blume","","Ficus virgata","Ficus virgata Reinw. ex Bl.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉzÉãÉgÉmÉL","Elaeocarpus sylvestris (Lour.) Poir.",1,1,"Elaeocarpaceae",1551,5493,5493,"Elaeocarpaceae","Elaeocarpus","sylvestris","(Lour.) Poir.","","","","","ELAEOCARPACEAE","GN","GN","GN",5493,"Elaeocarpus sylvestris (Lour.) Poir.","","Elaeocarpus sylvestris","Elaeocarpus sylvestris (Lour.) Poir.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉKÉWÉÖÉ}Éã","Ficus microcarpa L. f.",1,4,"Moraceae",1552,9776,9776,"Moraceae","Ficus","microcarpa","L. f.","","","","","MORACEAE","GN","GN","GN",9776,"Ficus microcarpa L.f.","","Ficus microcarpa","Ficus microcarpa L. f.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉäÉÖÉEÉLÉÖÉEÉ}Éc","Pinus luchuensis Mayr",1,1,"Pinaceae",1553,29913,29913,"Pinaceae","Pinus","luchuensis","Mayr","","","","","PINACEAE","GD","GD","GD",29913,"Pinus luchuensis Mayr","","Pinus luchuensis","Pinus luchuensis Mayr",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉnÉ[ÉmÉL","Rhus succedanea L.",1,2,"Anacardiaceae",1554,5374,5374,"Anacardiaceae","Rhus","succedanea","L.","","","","","ANACARDIACEAE","GN","GN","GN",5374,"Rhus succedanea L.","","Rhus succedanea","Rhus succedanea L.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉäÉÖÉEÉLÉÖÉEÉnÉäÉMÉä","Kalopanax septemlobus (Thunb. ex Murray) Koidz. var. lutchuensis (Nakai) Ohwi",1,3,"Araliaceae",1555,757,757,"Araliaceae","Kalopanax","septemlobus","(Thunb. ex Murray) Koidz.","var.","lutchuensis","(Naka","","ARALIACEAE","GD","GD","GD",757,"Kalopanax septemlobus (Thunb.) Koidz. var. lutchuensis Nakai","","Kalopanax septemlobus var. lutchuensis","Kalopanax septemlobus (Thunb. ex Murray) Koidz. var. lutchuensis (Naka",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉIÉIÉoÉM","Macaranga tanarius (L.) Muell.-Arg.",1,1,"Euphorbiaceae",1556,5294,5294,"Euphorbiaceae","Macaranga","tanarius","(L.) Muell.-Arg.","","","","","EUPHORBIACEAE","GN","GN","GN",5294,"Macaranga tanarius (L.) M{uu}ll. Arg.","","Macaranga tanarius","Macaranga tanarius (L.) Muell.-Arg.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉzÉ\ÉoÉÄÉNÉCÉkÉrÉè","Ficus ampelas Burm. f.",1,1,"Moraceae",1557,9787,9787,"Moraceae","Ficus","ampelas","Burm. f.","","","","","MORACEAE","GN","GN","?",9787,"Ficus ampelas Burm.f.","","Ficus ampelas","Ficus ampelas Burm. f.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K1","ÉTÉãÉJÉPÉ~ÉJÉì","Toddalia asiatica (L.) Lam.",1,0,"Rutaceae",1558,5346,5346,"Rutaceae","Toddalia","asiatica","(L.) Lam.","","","","","RUTACEAE","GN","GN","GN",5346,"Toddalia asiatica (L.) Lam.","","Toddalia asiatica","Toddalia asiatica (L.) Lam.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K2","ÉäÉÖÉEÉLÉÖÉEÉoÉâÉCÉ`ÉS","Rubus rosaefolius Smith var. formosanus Card. ssp. maximowiczii Focke",1,0,"Primulaceae",1559,30225,30225,"Rosaceae","Rubus","rosaefolius","Smith","var.","formosanus","Card. ssp. maximowiczii Focke","","ROSACEAE","?","?","?",30225,"Rubus rosaefolius Smith var. formosanus Card. ssp. maximowiczii Focke","","Rubus rosaefolius var. formosanus","Rubus rosaefolius Smith var. formosanus Card. ssp. maximowiczii Focke",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K3","ÉmÉJÉâÉÄÉV","Boehmeria nivea (L.) Gaudich. f. viridula (Yamam.) Hatusima, comb. nov.",1,0,"Urticaceae",1560,9847,9847,"Urticaceae","Boehmeria","nivea","(L.) Gaudich. f. viridula (Yamam.) Hatusima, comb. nov","","","","","URTICACEAE","","","GN",9847,"Boehmeria nivea (L.) Gaudich.","","Boehmeria nivea","Boehmeria nivea (L.) Gaudich. f. viridula (Yamam.) Hatusima, comb. nov",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K4","ÉÑÉuÉWÉâÉ~","Torilis japonica (Houtt.) DC.",1,0,"-",1561,30201,5766,"Umbelliferae","Torilis","japonica","(Houtt.) DC.","","","","","Umbelliferae","GN","GN","GN",5766,"Torilis japonica (Houtt.) DC.","","Torilis japonica","Torilis japonica (Houtt.) DC.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K5","ÉnÉCÉLÉìÉSÉWÉJ","Sida rhombifolia L. ssp. insularis (Hats.) Hatusima",1,0,"Onagraceae",1562,30226,690,"Malvaceae","Sida","rhombifolia","L.","subsp.","insularis","(Hats.) Hatusima","","MALVACEAE","GN","GN","GN",690,"Sida rhombifolia L. subsp. insularis Hatus.","","Sida rhombifolia ssp. insularis","Sida rhombifolia L. ssp. insularis (Hats.) Hatusima",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K6","ÉcÉ{ÉNÉT","Centella asiatica (L.) Urban",1,0,"Convolvulaceae",1563,29900,5759,"Umbelliferae","Centella","asiatica","(L.) Urban","","","","","Umbelliferae","GN","GN","GN",5759,"Centella asiatica (L.) Urb.","","Centella asiatica","Centella asiatica (L.) Urban",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉIÉIÉCÉ^Ér","Ficus pumila L.",1,0,"Moraceae",1564,9779,9779,"Moraceae","Ficus","pumila","L.","","","","","MORACEAE","GN","GN","GN",9779,"Ficus pumila L.","","Ficus pumila","Ficus pumila L.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K7","ÉeÉbÉ|ÉEÉÜÉä","Lilium longiflorum Thunb.",1,0,"Liliaceae",1565,25956,25956,"Liliaceae","Lilium","longiflorum","Thunb.","","","","","LILIACEAE","GN","GN","GN",25956,"Lilium longiflorum Thunb.","","Lilium longiflorum","Lilium longiflorum Thunb.",0,
"S"," ",4020,"MtKatsu1",08/07/2010,"K8","ÉZÉCÉçÉìÉxÉìÉPÉC","Kalanchoe pinnata (Lam.) Pers.",1,0,"Crassulaceae",1566,30009,10985,"Crassulaceae","Bryophyllum","pinnatum","(Lam.) Pers.","","","","","CRASSULACEAE","GN","","GN",15786,"Bryophyllum pinnatum (L.f.) Oken","","Kalanchoe pinnata","Kalanchoe pinnata (Lam.) Pers.",15786,
"S"," ",4020,"MtKatsu1",08/07/2010,"","É^É}ÉVÉ_","Nephrolepis auriculata (L.) Trimen",2,0,"Davalliaceae",1567,6023,3424,"Oleandraceae","Nephrolepis","cordifolia","(L.) Trimen","","","","","OLEANDRACEAE","GN","syn","syn",6023,"Nephrolepis cordifolia (L.) C. Presl","","Nephrolepis auriculata","Nephrolepis auriculata (L.) Trimen",6023,
" "," ",4020,"MtKatsu1",08/07/2010,"K9","ÉqÉâÉ~ÉåÉÇÉì","Citrus depressa Hayata",1,0,"Rutaceae",1568,5351,5351,"Rutaceae","Citrus","depressa","Hayata","","","","","RUTACEAE","GD","GD","GD",5351,"Citrus depressa Hayata","","Citrus depressa","Citrus depressa Hayata",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K10","ÉIÉLÉiÉèÉVÉÉÉäÉìÉoÉC","Rhaphiolepis indica (L.) Lindl. ex Ker",1,0,"Rosaceae",1569,29938,29938,"Rosaceae","Rhaphiolepis","indica","(L.) Lindl. ex Ker","","","","","ROSACEAE","GN","GN","GN",29938,"Rhaphiolepis indica (L.) Lindl. ex Ker","","Rhaphiolepis indica","Rhaphiolepis indica (L.) Lindl. ex Ker",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K11","ÉnÉ[ÉmÉLsp42","Rhus succedanea L.",1,0,"Anacardiaceae",1570,5374,5374,"Anacardiaceae","Rhus","succedanea","L.","","","","","ANACARDIACEAE","GN","GN","GN",5374,"Rhus succedanea L.","","Rhus succedanea","Rhus succedanea L.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K12","É}ÉTÉL","Euonymus japonicus Thunb.",1,0,"Celastraceae",1571,5437,5437,"Celastraceae","Euonymus","japonicus","Thunb.","","","","","CELASTRACEAE","GN","GN","GN",5437,"Euonymus japonicus Thunb.","","Euonymus japonicus","Euonymus japonicus Thunb.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K13","ÉLÉdÉ^","Hedera rhombea (Miq.) Bean",1,0,"Vitaceae",1572,5740,5740,"Araliaceae","Hedera","rhombea","(Miq.) Bean","","","","","ARALIACEAE","GN","GN","GN",5740,"Hedera rhombea (Miq.) Bean","","Hedera rhombea","Hedera rhombea (Miq.) Bean",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K14","ÉnÉCÉAÉèÉÜÉLÉZÉìÉ_ÉìÉOÉT","Bidens pilosa L.f. decumbens Sherff",2,0,"Compositae",1573,3144,3144,"Asteraceae","Bidens","pilosa","L.f. decumbens Sherff","","","","","Asteraceae","GN","GN","GN",3144,"Bidens pilosa L.","","Bidens pilosa","Bidens pilosa L.f. decumbens Sherff",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K15","ÉäÉÖÉEÉLÉÖÉEÉNÉçÉEÉÅÉÇÉhÉ","Rhamnus liukiuensis (Wils.) Koidz.",1,0,"Rhamnaceae",1574,5470,5470,"Rhamnaceae","Rhamnus","liukiuensis","(Wils.) Koidz.","","","","","RHAMNACEAE","BK","BK","BK",5470,"Rhamnus liukiuensis (E. H. Wilson) Koidz.","","Rhamnus liukiuensis","Rhamnus liukiuensis (Wils.) Koidz.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K16","ÉzÉEÉçÉNÉCÉ`ÉS","Rubus sieboldii Bl.",1,0,"Rosaceae",1575,11407,11407,"Rosaceae","Rubus","sieboldii","Bl.","","","","","ROSACEAE","BU","BU","GN",11407,"Rubus sieboldii Blume","","Rubus sieboldii","Rubus sieboldii Bl.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉNÉèÉYÉCÉÇ","Alocasia odora (Lodd.) Spach",1,0,"Araceae",1576,24245,24245,"Araceae","Alocasia","odora","(Lodd.) Spach","","","","","ARACEAE","GN","GN","syn",24245,"Alocasia odora (Lindl.) K.Koch","","Alocasia odora","Alocasia odora (Lodd.) Spach",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉcÉèÉuÉL","Farfugium japonicum (L. f.) Kitam.",1,0,"Compositae",1577,4106,4106,"Asteraceae","Farfugium","japonicum","(L. f.) Kitam.","","","","","Asteraceae","GN","GN","GN",4106,"Farfugium japonicum (L.) Kitam.","","Farfugium japonicum","Farfugium japonicum (L. f.) Kitam.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉXÉXÉL","Miscanthus sinensis Anderss.",1,0,"Gramineae",1578,29542,29542,"Gramineae","Miscanthus","sinensis","Anderss.","","","","","Gramineae","?","?","GN",29542,"Miscanthus sinensis Anderss.","","Miscanthus sinensis","Miscanthus sinensis Anderss.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K17","ÉIÉLÉiÉèÉNÉãÉ}ÉoÉi","Clinopodium chinense (Benth.) O. K.",1,0,"Labiatae",1579,3169,3169,"Labiatae","Clinopodium","chinense","(Benth.) O. K.","","","","","Labiatae","GN","GN","GN",3169,"Clinopodium chinense (Benth.) O. Kuntze","","Clinopodium chinense","Clinopodium chinense (Benth.) O. K.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K18","ÉLÉcÉlÉmÉ}ÉS","Justicia procumbens L.",1,0,"Labiatae",1580,5160,5160,"Acanthaceae","Justicia","procumbens","L.","","","","","ACANTHACEAE","GN","GN","GN",5160,"Justicia procumbens L.","","Justicia procumbens","Justicia procumbens L.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉIÉIÉoÉR","Plantago asiatica L.",1,0,"Plantaginaceae",1581,5144,5144,"Plantaginaceae","Plantago","asiatica","L.","","","","","PLANTAGINACEAE","GN","GN","GN",5144,"Plantago asiatica L.","","Plantago asiatica","Plantago asiatica L.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉJÉ^ÉoÉ~","Oxalis corniculata L.",1,0,"Oxalidaceae",1582,11826,11826,"Oxalidaceae","Oxalis","corniculata","L.","","","","","OXALIDACEAE","GN","GN","GN",11826,"Oxalis corniculata L.","","Oxalis corniculata","Oxalis corniculata L.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉAÉ}É~ÉdÉ^","Parthenocissus heterophylla (Bl.) Merr.",1,0,"Vitaceae",1583,5489,5489,"Vitaceae","Parthenocissus","heterophylla","(Bl.) Merr.","","","","","VITACEAE","GN","GN","GN",5489,"Parthenocissus heterophylla (Blume) Merr.","","Parthenocissus heterophylla","Parthenocissus heterophylla (Bl.) Merr.",0,
"S"," ",4020,"MtKatsu1",08/07/2010,"K19","ÉäÉÖÉEÉLÉÖÉEÉ{É^ÉìÉdÉã","Clematis grata Wall. var. ryukyuensis Tamura",1,0,"Ranunculaceae",1584,14126,10439,"Ranunculaceae","Clematis","grata","Wall.","","","Tamura","","RANUNCULACEAE","GN","","?",14126,"Clematis grata Wall.","","Clematis grata var. ryukyuensis","Clematis grata Wall. var. ryukyuensis Tamura",14126,
" "," ",4020,"MtKatsu1",08/07/2010,"K20","ÉäÉÖÉEÉLÉÖÉEÉEÉ}ÉmÉXÉYÉNÉ","Aristolochia liukiuensis Hatusima",1,0,"Dioscoreaceae",1585,10631,10631,"Aristolochiaceae","Aristolochia","liukiuensis","Hatusima","","","","","ARISTOLOCHIACEAE","BK","BK","BK",10631,"Aristolochia liukiuensis Hatus.","","Aristolochia liukiuensis","Aristolochia liukiuensis Hatusima",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉIÉjÉ^ÉrÉâÉR","Youngia japonica (L.) DC.",1,0,"Compositae",1586,4062,4062,"Asteraceae","Youngia","japonica","(L.) DC.","","","","","Asteraceae","GN","GN","GN",4062,"Youngia japonica (L.) DC.","","Youngia japonica","Youngia japonica (L.) DC.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K21","ÉäÉÖÉEÉLÉÖÉEÉEÉ}ÉmÉXÉYÉNÉ","Aristolochia liukiuensis Hatusima",1,0,"Aristolochiaceae",1587,10631,10631,"Aristolochiaceae","Aristolochia","liukiuensis","Hatusima","","","","","ARISTOLOCHIACEAE","BK","BK","BK",10631,"Aristolochia liukiuensis Hatus.","","Aristolochia liukiuensis","Aristolochia liukiuensis Hatusima",0,
"S"," ",4020,"MtKatsu1",08/07/2010,"K22","ÉCÉWÉÖ","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",1,0,"Theaceae",1588,14746,10726,"Theaceae","Schima","noronhae","(DC.) Korthals","","","(Nakai) Bloemb.","","THEACEAE","GN","","?",14746,"Schima noronhae Reinw, Blume","","Schima wallichii ssp. liukiuensis","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",14746,
" "," ",4020,"MtKatsu1",08/07/2010,"K23","ÉTÉLÉVÉ}ÉtÉàÉE","Hibiscus mutabilis L. var. spontanea (Makino) Hatusima, comb. nov.",1,0,"Malvaceae",1589,30011,30011,"Malvaceae","Hibiscus","mutabilis","L.","var.","spontanea","(Makino) Hatusima, comb. nov.","","MALVACEAE","?","?","?",30011,"Hibiscus mutabilis L. var. spontanea (Makino) Hatusima, comb. nov.","","Hibiscus mutabilis var. spontanea","Hibiscus mutabilis L. var. spontanea (Makino) Hatusima, comb. nov.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉÑÉuÉâÉì","Liriope muscari (Decne.) L. H. Bailey",1,0,"Liliaceae",1590,29985,29985,"Convallariaceae","Liriope","muscari","(Decne.) L. H. Bailey","","","","","CONVALLARIACEAE","GN","GN","GN",29985,"Liriope muscari (Decne.) L. H. Bailey","","Liriope muscari","Liriope muscari (Decne.) L. H. Bailey",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K24","ÉVÉ}ÉAÉUÉ~","Cirsium brevicaule A. Gray",1,0,"Araceae",1591,4321,4321,"Asteraceae","Cirsium","brevicaule","A. Gray","","","","","Asteraceae","BK","BK","BK",4321,"Cirsium brevicaule A. GrayA. Gray","","Cirsium brevicaule","Cirsium brevicaule A. Gray",0,
" "," ",4020,"MtKatsu1",08/07/2010,"K25","É~ÉhÉäÉJÉ^ÉqÉo","Selaginella doederleinii Hieron.",1,0,"Selaginellaceae",1592,3278,3278,"Selaginellaceae","Selaginella","doederleinii","Hieron.","","","","","SELAGINELLACEAE","GN","GN","GN",3278,"Selaginella doederleinii Hieron.","","Selaginella doederleinii","Selaginella doederleinii Hieron.",0,
" "," ",4020,"MtKatsu1",08/07/2010,"","ÉäÉÖÉEÉLÉÖÉEÉRÉXÉ~Éå","Viola yedoensis Makino var. pseudo-japonica (Nakai) Hashimoto",1,0,"Violaceae",1593,30013,30013,"Violaceae","Viola","yedoensis","Makino","var.","pseudo-japonica","(Nakai) Hashimoto","","VIOLACEAE","GD","GD","GD",30013,"Viola yedoensis Makino var. pseudo-japonica (Nakai) Hashimoto","","Viola yedoensis var. pseudo-japonica","Viola yedoensis Makino var. pseudo-japonica (Nakai) Hashimoto",0,
